participant_id,ts_iso,phase,condition,answers_json,meta_json
5f237bfd-f302-4923-ae3a-bc2f3ec26944,2025-11-27T00:16:59.352395,mid,control,"{""condition"": ""control"", ""participant_id"": ""5f237bfd-f302-4923-ae3a-bc2f3ec26944"", ""consent"": ""agree"", ""stance"": ""A good thing"", ""pre_stance_text"": ""test"", ""pre_dei_stance"": ""Somewhat support focusing on DEI at work"", ""info_support"": ""Informed"", ""strength_support"": ""Very strong"", ""info_oppose"": ""Neither informed nor uninformed"", ""strength_oppose"": ""Neither strong nor weak"", ""complexity"": ""Very complicated"", ""warm_in"": 10, ""traits_in"": [""Intelligent"", ""Open-minded"", ""Honest""], ""warm_out"": 2, ""traits_out"": [""Closed-minded"", ""Hypocritical"", ""Selfish""], ""chat_transcript"": [{""role"": ""assistant"", ""content"": ""To start, how would you describe your view on DEI efforts—and how do you think people who disagree might see it?""}, {""role"": ""user"", ""content"": ""they may agree with merit based hiring more""}, {""role"": ""assistant"", ""content"": ""What do you think are the underlying reasons some people prioritize merit-based hiring over DEI initiatives?""}], ""chat_condition"": ""perspective"", ""ctrl_feel_pre"": 6, ""ctrl_feel_post"": 9, ""control_comments_changed_mind"": ""Somewhat agree"", ""chat_changed_mind"": ""Somewhat disagree"", ""post_open_opp_view"": ""Somewhat agree"", ""post_open_reasonable"": ""Somewhat agree"", ""post_open_conversation"": ""Somewhat agree"", ""post_dei_stance"": ""Somewhat support DEI"", ""post_race"": [""Prefer not to say""], ""post_race_other"": """", ""demo_education"": ""Prefer not to say"", ""demo_employment"": ""Prefer not to say"", ""demo_household_income"": ""$200,000 or more"", ""demo_zipcode"": ""20706"", ""demo_device"": ""Laptop"", ""demo_browser"": ""Firefox""}","{""event"": ""control_mid_save"", ""app_version"": ""0.3.0"", ""userAgent"": ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:144.0) Gecko/20100101 Firefox/144.0""}"
d1e933ab-5718-41de-b565-a509c15d4c5f,2025-11-28T02:11:07.490406,pre,control,"{""condition"": ""control"", ""consent"": ""disagree""}","{""event"": ""manual_save_done"", ""app_version"": ""0.2.0"", ""survey_version"": ""pre-post-v1"", ""userAgent"": ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:144.0) Gecko/20100101 Firefox/144.0""}"
d1e933ab-5718-41de-b565-a509c15d4c5f,2025-11-28T02:13:34.168898,pre,perspective,"{""condition"": ""perspective"", ""consent"": ""agree"", ""participant_id"": ""d1e933ab-5718-41de-b565-a509c15d4c5f"", ""stance"": ""Unsure"", ""pre_stance_text"": ""No"", ""pre_dei_stance"": ""Somewhat support focusing on DEI at work"", ""info_support"": ""Very informed"", ""strength_support"": ""Neither strong nor weak"", ""info_oppose"": ""Informed"", ""strength_oppose"": ""Weak"", ""complexity"": ""Complicated"", ""warm_in"": 8, ""traits_in"": [""Intelligent""], ""warm_out"": 1, ""traits_out"": [""Open-minded""], ""chat_transcript"": [{""role"": ""assistant"", ""content"": ""To start, how would you describe your view on DEI efforts—and how do you think people who disagree might see it?""}, {""role"": ""user"", ""content"": ""unsure""}, {""role"": ""assistant"", ""content"": ""What experiences or information have shaped your uncertainty about DEI efforts?""}, {""role"": ""user"", ""content"": ""nothing""}, {""role"": ""assistant"", ""content"": ""What might be some reasons people support DEI initiatives, and what concerns might others have about them?""}, {""role"": ""user"", ""content"": ""i don't know""}, {""role"": ""assistant"", ""content"": ""What do you think could help you explore different viewpoints on DEI more comfortably?""}], ""chat_condition"": ""perspective"", ""chat_changed_mind"": ""Strongly agree"", ""post_open_opp_view"": ""Strongly agree"", ""post_open_conversation"": ""Neither agree nor disagree"", ""post_open_reasonable"": ""Somewhat disagree"", ""post_dei_stance"": ""Somewhat oppose DEI"", ""post_race"": [""Native Hawaiian or Other Pacific Islander"", ""American Indian/Native American or Alaska Native"", ""Black or African American""], ""post_race_other"": """", ""demo_education"": ""Bachelor’s degree"", ""demo_employment"": ""Self-employed"", ""demo_household_income"": ""$80,000–$99,999"", ""demo_zipcode"": ""19709"", ""demo_device"": ""Laptop"", ""demo_browser"": ""Edge""}","{""event"": ""manual_save_done"", ""app_version"": ""0.2.0"", ""survey_version"": ""pre-post-v1"", ""userAgent"": ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:144.0) Gecko/20100101 Firefox/144.0""}"
d7bd456e-b02a-44b6-9e09-7f46d7058f31,2025-11-30T02:34:07.935552,mid,control,"{""condition"": ""control"", ""consent"": ""agree"", ""stance"": ""A good thing"", ""pre_stance_text"": ""It's good to be diverse in the workplace, it allows for a variety of ideas to be expressed. It also allows for people to feel comfortable and diminish any hostility. "", ""pre_dei_stance"": ""Somewhat support focusing on DEI at work"", ""info_support"": ""Neither informed nor uninformed"", ""strength_support"": ""Neither strong nor weak"", ""info_oppose"": ""Very uninformed"", ""strength_oppose"": ""Neither strong nor weak"", ""complexity"": ""Complicated"", ""warm_in"": 5, ""traits_in"": [""Open-minded"", ""Honest""], ""warm_out"": 6, ""traits_out"": [""Open-minded""], ""ctrl_feel_pre"": 5, ""ctrl_comments"": [{""id"": ""c1"", ""text"": ""DEI initiatives help create fair opportunities for underrepresented groups at work."", ""rating"": 4}, {""id"": ""c2"", ""text"": ""DEI programs sometimes prioritize optics over actual competence and results."", ""rating"": 2}, {""id"": ""c3"", ""text"": ""Mentorship and outreach are more effective than quotas for long-term inclusion."", ""rating"": 3}, {""id"": ""c4"", ""text"": ""Diverse teams can bring better ideas but also require stronger conflict resolution."", ""rating"": 5}, {""id"": ""c5"", ""text"": ""Mandatory trainings don’t change attitudes; voluntary communities of practice are better."", ""rating"": 3}, {""id"": ""c6"", ""text"": ""DEI creates a more welcoming culture that retains talented employees."", ""rating"": 4}, {""id"": ""c7"", ""text"": ""DEI efforts reduce hidden biases and help ensure hiring processes are fair."", ""rating"": 2}, {""id"": ""c8"", ""text"": ""Organizations with strong DEI values tend to have higher employee satisfaction."", ""rating"": 4}, {""id"": ""c9"", ""text"": ""DEI training helps people understand perspectives they may never encounter otherwise."", ""rating"": 3}, {""id"": ""c10"", ""text"": ""Supporting DEI shows a company’s commitment to treating people with dignity and respect."", ""rating"": 3}, {""id"": ""c11"", ""text"": ""DEI helps break down structural barriers that have historically limited equal access."", ""rating"": 4}, {""id"": ""c12"", ""text"": ""DEI programs can create resentment by implying some groups need extra help to succeed."", ""rating"": 4}, {""id"": ""c13"", ""text"": ""Focusing heavily on identity can distract from merit-based evaluation and skills."", ""rating"": 4}, {""id"": ""c14"", ""text"": ""DEI initiatives sometimes pressure employees to conform ideologically."", ""rating"": 4}, {""id"": ""c15"", ""text"": ""Some DEI roles and programs expand bureaucracy without improving performance."", ""rating"": 3}, {""id"": ""c16"", ""text"": ""DEI hiring targets may unintentionally sideline qualified candidates."", ""rating"": 3}, {""id"": ""c17"", ""text"": ""DEI matters, but most people interpret it differently depending on their experiences."", ""rating"": 4}, {""id"": ""c18"", ""text"": ""I support fairness for everyone, but I’m unsure whether current DEI programs achieve that goal."", ""rating"": 3}, {""id"": ""c19"", ""text"": ""The biggest issue isn’t DEI itself, but how inconsistently organizations choose to implement it."", ""rating"": 3}], ""ctrl_feel_post"": 5}","{""event"": ""control_mid_save"", ""app_version"": ""0.3.0"", ""userAgent"": ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:144.0) Gecko/20100101 Firefox/144.0""}"
d7bd456e-b02a-44b6-9e09-7f46d7058f31,2025-11-30T02:34:38.524481,control_changed_mind,control,"{""control_comments_changed_mind"": ""Neither agree nor disagree""}","{""from"": ""control-comments-changed-mind""}"
d7bd456e-b02a-44b6-9e09-7f46d7058f31,2025-11-30T21:24:25.986391,pre,control,"{""condition"": ""control"", ""consent"": ""agree"", ""stance"": ""A good thing"", ""pre_stance_text"": ""It's good to be diverse in the workplace, it allows for a variety of ideas to be expressed. It also allows for people to feel comfortable and diminish any hostility. "", ""pre_dei_stance"": ""Somewhat support focusing on DEI at work"", ""info_support"": ""Neither informed nor uninformed"", ""strength_support"": ""Neither strong nor weak"", ""info_oppose"": ""Very uninformed"", ""strength_oppose"": ""Neither strong nor weak"", ""complexity"": ""Complicated"", ""warm_in"": 5, ""traits_in"": [""Open-minded"", ""Honest""], ""warm_out"": 6, ""traits_out"": [""Open-minded""], ""ctrl_feel_pre"": 5, ""ctrl_comments"": [{""id"": ""c1"", ""text"": ""DEI initiatives help create fair opportunities for underrepresented groups at work."", ""rating"": 4}, {""id"": ""c2"", ""text"": ""DEI programs sometimes prioritize optics over actual competence and results."", ""rating"": 2}, {""id"": ""c3"", ""text"": ""Mentorship and outreach are more effective than quotas for long-term inclusion."", ""rating"": 3}, {""id"": ""c4"", ""text"": ""Diverse teams can bring better ideas but also require stronger conflict resolution."", ""rating"": 5}, {""id"": ""c5"", ""text"": ""Mandatory trainings don’t change attitudes; voluntary communities of practice are better."", ""rating"": 3}, {""id"": ""c6"", ""text"": ""DEI creates a more welcoming culture that retains talented employees."", ""rating"": 4}, {""id"": ""c7"", ""text"": ""DEI efforts reduce hidden biases and help ensure hiring processes are fair."", ""rating"": 2}, {""id"": ""c8"", ""text"": ""Organizations with strong DEI values tend to have higher employee satisfaction."", ""rating"": 4}, {""id"": ""c9"", ""text"": ""DEI training helps people understand perspectives they may never encounter otherwise."", ""rating"": 3}, {""id"": ""c10"", ""text"": ""Supporting DEI shows a company’s commitment to treating people with dignity and respect."", ""rating"": 3}, {""id"": ""c11"", ""text"": ""DEI helps break down structural barriers that have historically limited equal access."", ""rating"": 4}, {""id"": ""c12"", ""text"": ""DEI programs can create resentment by implying some groups need extra help to succeed."", ""rating"": 4}, {""id"": ""c13"", ""text"": ""Focusing heavily on identity can distract from merit-based evaluation and skills."", ""rating"": 4}, {""id"": ""c14"", ""text"": ""DEI initiatives sometimes pressure employees to conform ideologically."", ""rating"": 4}, {""id"": ""c15"", ""text"": ""Some DEI roles and programs expand bureaucracy without improving performance."", ""rating"": 3}, {""id"": ""c16"", ""text"": ""DEI hiring targets may unintentionally sideline qualified candidates."", ""rating"": 3}, {""id"": ""c17"", ""text"": ""DEI matters, but most people interpret it differently depending on their experiences."", ""rating"": 4}, {""id"": ""c18"", ""text"": ""I support fairness for everyone, but I’m unsure whether current DEI programs achieve that goal."", ""rating"": 3}, {""id"": ""c19"", ""text"": ""The biggest issue isn’t DEI itself, but how inconsistently organizations choose to implement it."", ""rating"": 3}], ""ctrl_feel_post"": 5, ""control_comments_changed_mind"": ""Neither agree nor disagree"", ""post_open_opp_view"": ""Strongly agree"", ""post_open_reasonable"": ""Neither agree nor disagree"", ""post_open_conversation"": ""Somewhat agree"", ""post_dei_stance"": ""Somewhat support DEI"", ""post_race"": [""Other""], ""post_race_other"": ""Latino"", ""demo_education"": ""Some college / Associate’s"", ""demo_employment"": ""Employed full-time"", ""demo_household_income"": ""$80,000–$99,999"", ""demo_device"": ""Laptop"", ""demo_browser"": ""Firefox""}","{""event"": ""manual_save_done"", ""app_version"": ""0.2.0"", ""survey_version"": ""pre-post-v1"", ""userAgent"": ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:144.0) Gecko/20100101 Firefox/144.0""}"
f05a01e5-93c4-4d6f-b47f-5a5f855e2e6f,2025-12-03T04:17:16.044386,pre,perspective,"{""condition"": ""perspective"", ""consent"": ""agree"", ""stance"": ""A good thing"", ""pre_stance_text"": ""I think dei is a fairly positive thing"", ""pre_dei_stance"": ""Somewhat support focusing on DEI at work"", ""info_support"": ""Informed"", ""strength_support"": ""Very strong"", ""info_oppose"": ""Uninformed"", ""strength_oppose"": ""Weak"", ""complexity"": ""Very complicated"", ""warm_in"": 9, ""traits_in"": [""Intelligent"", ""Open-minded"", ""Honest""], ""warm_out"": 3, ""traits_out"": [""Closed-minded"", ""Hypocritical"", ""Selfish""], ""chat_transcript"": [{""role"": ""assistant"", ""content"": ""To start, how would you describe your view on DEI efforts—and how do you think people who disagree might see it?""}, {""role"": ""user"", ""content"": ""merit based hiring may be a better way to hire""}, {""role"": ""assistant"", ""content"": ""Try to state the strongest reasonable version of the opposite view. How might someone with different experiences see this issue?""}, {""role"": ""user"", ""content"": ""maybe merit based hiring may be the best way to hire""}, {""role"": ""assistant"", ""content"": ""Try to state the strongest reasonable version of the opposite view. How might someone with different experiences see this issue?""}, {""role"": ""user"", ""content"": ""maybe merit based hirinf may be the best way to hire""}, {""role"": ""assistant"", ""content"": ""What do you see as the key criteria that define “merit” in hiring, and how might different definitions affect who is considered the most qualified?""}, {""role"": ""user"", ""content"": ""their past qualifications""}, {""role"": ""assistant"", ""content"": ""How might relying solely on past qualifications overlook other important qualities or potential that candidates could bring to a role?""}, {""role"": ""user"", ""content"": ""Im not sure i fully understand as past qualifications can speak volumes for a person and their characters as well intervieweers may be able to define any uncertainty that may be had about said candidate""}, {""role"": ""assistant"", ""content"": ""What assumptions are you making about how well past qualifications and interviews reveal a candidate’s character and potential? Could there be factors that are harder to measure but still important?""}], ""chat_condition"": ""perspective"", ""chat_changed_mind"": ""Somewhat agree"", ""post_open_opp_view"": ""Strongly agree"", ""post_open_reasonable"": ""Neither agree nor disagree"", ""post_open_conversation"": ""Somewhat agree"", ""post_dei_stance"": ""Neutral or mixed"", ""post_race"": [""Black or African American""], ""post_race_other"": """", ""demo_education"": ""Some college / Associate’s"", ""demo_employment"": ""Employed part-time"", ""demo_household_income"": ""$200,000 or more"", ""demo_zipcode"": ""19942"", ""demo_device"": ""Laptop"", ""demo_browser"": ""Firefox""}","{""event"": ""manual_save_done"", ""app_version"": ""0.2.0"", ""survey_version"": ""pre-post-v1"", ""userAgent"": ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:145.0) Gecko/20100101 Firefox/145.0""}"
1146a15b-7a33-4a10-876f-53becfc64f90,2025-12-03T04:34:10.143074,mid,control,"{""condition"": ""control"", ""consent"": ""agree"", ""stance"": ""A good thing"", ""pre_stance_text"": ""next"", ""pre_dei_stance"": ""Strongly support focusing on DEI at work"", ""info_support"": ""Very informed"", ""strength_support"": ""Very strong"", ""info_oppose"": ""Informed"", ""strength_oppose"": ""Very weak"", ""complexity"": ""Complicated"", ""warm_in"": 10, ""traits_in"": [""Intelligent"", ""Open-minded"", ""Honest""], ""warm_out"": 0, ""traits_out"": [""Closed-minded"", ""Selfish""], ""ctrl_feel_pre"": 7, ""ctrl_comments"": [{""id"": ""c1"", ""text"": ""DEI initiatives help create fair opportunities for underrepresented groups at work."", ""rating"": 4}, {""id"": ""c2"", ""text"": ""DEI programs sometimes prioritize optics over actual competence and results."", ""rating"": 2}, {""id"": ""c3"", ""text"": ""Mentorship and outreach are more effective than quotas for long-term inclusion."", ""rating"": 4}, {""id"": ""c4"", ""text"": ""Diverse teams can bring better ideas but also require stronger conflict resolution."", ""rating"": 5}, {""id"": ""c5"", ""text"": ""Mandatory trainings don’t change attitudes; voluntary communities of practice are better."", ""rating"": 4}, {""id"": ""c6"", ""text"": ""DEI creates a more welcoming culture that retains talented employees."", ""rating"": 5}, {""id"": ""c7"", ""text"": ""DEI efforts reduce hidden biases and help ensure hiring processes are fair."", ""rating"": 4}, {""id"": ""c8"", ""text"": ""Organizations with strong DEI values tend to have higher employee satisfaction."", ""rating"": 4}, {""id"": ""c9"", ""text"": ""DEI training helps people understand perspectives they may never encounter otherwise."", ""rating"": 4}, {""id"": ""c10"", ""text"": ""Supporting DEI shows a company’s commitment to treating people with dignity and respect."", ""rating"": 4}, {""id"": ""c11"", ""text"": ""DEI helps break down structural barriers that have historically limited equal access."", ""rating"": 5}, {""id"": ""c12"", ""text"": ""DEI programs can create resentment by implying some groups need extra help to succeed."", ""rating"": 3}, {""id"": ""c13"", ""text"": ""Focusing heavily on identity can distract from merit-based evaluation and skills."", ""rating"": 4}, {""id"": ""c14"", ""text"": ""DEI initiatives sometimes pressure employees to conform ideologically."", ""rating"": 2}, {""id"": ""c15"", ""text"": ""Some DEI roles and programs expand bureaucracy without improving performance."", ""rating"": 3}, {""id"": ""c16"", ""text"": ""DEI hiring targets may unintentionally sideline qualified candidates."", ""rating"": 1}, {""id"": ""c17"", ""text"": ""DEI matters, but most people interpret it differently depending on their experiences."", ""rating"": 4}, {""id"": ""c18"", ""text"": ""I support fairness for everyone, but I’m unsure whether current DEI programs achieve that goal."", ""rating"": 3}, {""id"": ""c19"", ""text"": ""The biggest issue isn’t DEI itself, but how inconsistently organizations choose to implement it."", ""rating"": 4}], ""ctrl_feel_post"": 9}","{""event"": ""control_mid_save"", ""app_version"": ""0.3.0"", ""userAgent"": ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:145.0) Gecko/20100101 Firefox/145.0""}"
1146a15b-7a33-4a10-876f-53becfc64f90,2025-12-03T04:34:13.525091,control_changed_mind,control,"{""control_comments_changed_mind"": ""Strongly agree""}","{""from"": ""control-comments-changed-mind""}"
1146a15b-7a33-4a10-876f-53becfc64f90,2025-12-03T04:35:10.486673,pre,control,"{""condition"": ""control"", ""consent"": ""agree"", ""stance"": ""A good thing"", ""pre_stance_text"": ""next"", ""pre_dei_stance"": ""Strongly support focusing on DEI at work"", ""info_support"": ""Very informed"", ""strength_support"": ""Very strong"", ""info_oppose"": ""Informed"", ""strength_oppose"": ""Very weak"", ""complexity"": ""Complicated"", ""warm_in"": 10, ""traits_in"": [""Intelligent"", ""Open-minded"", ""Honest""], ""warm_out"": 0, ""traits_out"": [""Closed-minded"", ""Selfish""], ""ctrl_feel_pre"": 7, ""ctrl_comments"": [{""id"": ""c1"", ""text"": ""DEI initiatives help create fair opportunities for underrepresented groups at work."", ""rating"": 4}, {""id"": ""c2"", ""text"": ""DEI programs sometimes prioritize optics over actual competence and results."", ""rating"": 2}, {""id"": ""c3"", ""text"": ""Mentorship and outreach are more effective than quotas for long-term inclusion."", ""rating"": 4}, {""id"": ""c4"", ""text"": ""Diverse teams can bring better ideas but also require stronger conflict resolution."", ""rating"": 5}, {""id"": ""c5"", ""text"": ""Mandatory trainings don’t change attitudes; voluntary communities of practice are better."", ""rating"": 4}, {""id"": ""c6"", ""text"": ""DEI creates a more welcoming culture that retains talented employees."", ""rating"": 5}, {""id"": ""c7"", ""text"": ""DEI efforts reduce hidden biases and help ensure hiring processes are fair."", ""rating"": 4}, {""id"": ""c8"", ""text"": ""Organizations with strong DEI values tend to have higher employee satisfaction."", ""rating"": 4}, {""id"": ""c9"", ""text"": ""DEI training helps people understand perspectives they may never encounter otherwise."", ""rating"": 4}, {""id"": ""c10"", ""text"": ""Supporting DEI shows a company’s commitment to treating people with dignity and respect."", ""rating"": 4}, {""id"": ""c11"", ""text"": ""DEI helps break down structural barriers that have historically limited equal access."", ""rating"": 5}, {""id"": ""c12"", ""text"": ""DEI programs can create resentment by implying some groups need extra help to succeed."", ""rating"": 3}, {""id"": ""c13"", ""text"": ""Focusing heavily on identity can distract from merit-based evaluation and skills."", ""rating"": 4}, {""id"": ""c14"", ""text"": ""DEI initiatives sometimes pressure employees to conform ideologically."", ""rating"": 2}, {""id"": ""c15"", ""text"": ""Some DEI roles and programs expand bureaucracy without improving performance."", ""rating"": 3}, {""id"": ""c16"", ""text"": ""DEI hiring targets may unintentionally sideline qualified candidates."", ""rating"": 1}, {""id"": ""c17"", ""text"": ""DEI matters, but most people interpret it differently depending on their experiences."", ""rating"": 4}, {""id"": ""c18"", ""text"": ""I support fairness for everyone, but I’m unsure whether current DEI programs achieve that goal."", ""rating"": 3}, {""id"": ""c19"", ""text"": ""The biggest issue isn’t DEI itself, but how inconsistently organizations choose to implement it."", ""rating"": 4}], ""ctrl_feel_post"": 9, ""control_comments_changed_mind"": ""Strongly agree"", ""post_open_opp_view"": ""Strongly agree"", ""post_open_reasonable"": ""Somewhat disagree"", ""post_open_conversation"": ""Neither agree nor disagree"", ""post_dei_stance"": ""Strongly support DEI"", ""post_race"": [""Black or African American""], ""post_race_other"": """", ""demo_education"": ""Master’s degree"", ""demo_employment"": ""Self-employed"", ""demo_household_income"": ""$80,000–$99,999"", ""demo_zipcode"": ""19718"", ""demo_device"": ""Phone"", ""demo_browser"": ""Chrome""}","{""event"": ""manual_save_done"", ""app_version"": ""0.2.0"", ""survey_version"": ""pre-post-v1"", ""userAgent"": ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:145.0) Gecko/20100101 Firefox/145.0""}"
184d551f-8329-4914-9b95-e4b16edccf0c,2025-12-03T04:45:37.783186,mid,control,"{""condition"": ""control"", ""participant_id"": ""184d551f-8329-4914-9b95-e4b16edccf0c"", ""consent"": ""agree"", ""stance"": ""A good thing"", ""pre_stance_text"": ""Skip"", ""pre_dei_stance"": ""Neither support nor oppose focusing on DEI at work"", ""info_support"": ""Neither informed nor uninformed"", ""strength_support"": ""Neither strong nor weak"", ""info_oppose"": ""Neither informed nor uninformed"", ""strength_oppose"": ""Neither strong nor weak"", ""complexity"": ""Neither complicated nor uncomplicated"", ""warm_in"": 5, ""traits_in"": [""None of the above""], ""warm_out"": 5, ""traits_out"": [""None of the above""], ""ctrl_feel_pre"": 5, ""ctrl_comments"": [{""id"": ""c19"", ""text"": ""The biggest issue isn’t DEI itself, but how inconsistently organizations choose to implement it."", ""rating"": 4}, {""id"": ""c18"", ""text"": ""I support fairness for everyone, but I’m unsure whether current DEI programs achieve that goal."", ""rating"": 3}, {""id"": ""c17"", ""text"": ""DEI matters, but most people interpret it differently depending on their experiences."", ""rating"": 3}, {""id"": ""c16"", ""text"": ""DEI hiring targets may unintentionally sideline qualified candidates."", ""rating"": 3}, {""id"": ""c15"", ""text"": ""Some DEI roles and programs expand bureaucracy without improving performance."", ""rating"": 3}, {""id"": ""c14"", ""text"": ""DEI initiatives sometimes pressure employees to conform ideologically."", ""rating"": 3}, {""id"": ""c13"", ""text"": ""Focusing heavily on identity can distract from merit-based evaluation and skills."", ""rating"": 3}, {""id"": ""c12"", ""text"": ""DEI programs can create resentment by implying some groups need extra help to succeed."", ""rating"": 3}, {""id"": ""c11"", ""text"": ""DEI helps break down structural barriers that have historically limited equal access."", ""rating"": 3}, {""id"": ""c10"", ""text"": ""Supporting DEI shows a company’s commitment to treating people with dignity and respect."", ""rating"": 3}, {""id"": ""c9"", ""text"": ""DEI training helps people understand perspectives they may never encounter otherwise."", ""rating"": 3}, {""id"": ""c8"", ""text"": ""Organizations with strong DEI values tend to have higher employee satisfaction."", ""rating"": 3}, {""id"": ""c7"", ""text"": ""DEI efforts reduce hidden biases and help ensure hiring processes are fair."", ""rating"": 3}, {""id"": ""c6"", ""text"": ""DEI creates a more welcoming culture that retains talented employees."", ""rating"": 3}, {""id"": ""c5"", ""text"": ""Mandatory trainings don’t change attitudes; voluntary communities of practice are better."", ""rating"": 3}, {""id"": ""c4"", ""text"": ""Diverse teams can bring better ideas but also require stronger conflict resolution."", ""rating"": 3}, {""id"": ""c3"", ""text"": ""Mentorship and outreach are more effective than quotas for long-term inclusion."", ""rating"": 3}, {""id"": ""c2"", ""text"": ""DEI programs sometimes prioritize optics over actual competence and results."", ""rating"": 3}, {""id"": ""c1"", ""text"": ""DEI initiatives help create fair opportunities for underrepresented groups at work."", ""rating"": 3}], ""ctrl_feel_post"": 9}","{""event"": ""control_mid_save"", ""app_version"": ""0.3.0"", ""userAgent"": ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:145.0) Gecko/20100101 Firefox/145.0""}"
184d551f-8329-4914-9b95-e4b16edccf0c,2025-12-03T04:45:42.842590,control_changed_mind,control,"{""control_comments_changed_mind"": ""Somewhat agree""}","{""from"": ""control-comments-changed-mind""}"
184d551f-8329-4914-9b95-e4b16edccf0c,2025-12-03T04:46:52.196815,pre,control,"{""condition"": ""control"", ""participant_id"": ""184d551f-8329-4914-9b95-e4b16edccf0c"", ""consent"": ""agree"", ""stance"": ""A good thing"", ""pre_stance_text"": ""Skip"", ""pre_dei_stance"": ""Neither support nor oppose focusing on DEI at work"", ""info_support"": ""Neither informed nor uninformed"", ""strength_support"": ""Neither strong nor weak"", ""info_oppose"": ""Neither informed nor uninformed"", ""strength_oppose"": ""Neither strong nor weak"", ""complexity"": ""Neither complicated nor uncomplicated"", ""warm_in"": 5, ""traits_in"": [""None of the above""], ""warm_out"": 5, ""traits_out"": [""None of the above""], ""ctrl_feel_pre"": 5, ""ctrl_comments"": [{""id"": ""c19"", ""text"": ""The biggest issue isn’t DEI itself, but how inconsistently organizations choose to implement it."", ""rating"": 4}, {""id"": ""c18"", ""text"": ""I support fairness for everyone, but I’m unsure whether current DEI programs achieve that goal."", ""rating"": 3}, {""id"": ""c17"", ""text"": ""DEI matters, but most people interpret it differently depending on their experiences."", ""rating"": 3}, {""id"": ""c16"", ""text"": ""DEI hiring targets may unintentionally sideline qualified candidates."", ""rating"": 3}, {""id"": ""c15"", ""text"": ""Some DEI roles and programs expand bureaucracy without improving performance."", ""rating"": 3}, {""id"": ""c14"", ""text"": ""DEI initiatives sometimes pressure employees to conform ideologically."", ""rating"": 3}, {""id"": ""c13"", ""text"": ""Focusing heavily on identity can distract from merit-based evaluation and skills."", ""rating"": 3}, {""id"": ""c12"", ""text"": ""DEI programs can create resentment by implying some groups need extra help to succeed."", ""rating"": 3}, {""id"": ""c11"", ""text"": ""DEI helps break down structural barriers that have historically limited equal access."", ""rating"": 3}, {""id"": ""c10"", ""text"": ""Supporting DEI shows a company’s commitment to treating people with dignity and respect."", ""rating"": 3}, {""id"": ""c9"", ""text"": ""DEI training helps people understand perspectives they may never encounter otherwise."", ""rating"": 3}, {""id"": ""c8"", ""text"": ""Organizations with strong DEI values tend to have higher employee satisfaction."", ""rating"": 3}, {""id"": ""c7"", ""text"": ""DEI efforts reduce hidden biases and help ensure hiring processes are fair."", ""rating"": 3}, {""id"": ""c6"", ""text"": ""DEI creates a more welcoming culture that retains talented employees."", ""rating"": 3}, {""id"": ""c5"", ""text"": ""Mandatory trainings don’t change attitudes; voluntary communities of practice are better."", ""rating"": 3}, {""id"": ""c4"", ""text"": ""Diverse teams can bring better ideas but also require stronger conflict resolution."", ""rating"": 3}, {""id"": ""c3"", ""text"": ""Mentorship and outreach are more effective than quotas for long-term inclusion."", ""rating"": 3}, {""id"": ""c2"", ""text"": ""DEI programs sometimes prioritize optics over actual competence and results."", ""rating"": 3}, {""id"": ""c1"", ""text"": ""DEI initiatives help create fair opportunities for underrepresented groups at work."", ""rating"": 3}], ""ctrl_feel_post"": 9, ""control_comments_changed_mind"": ""Somewhat agree"", ""post_open_opp_view"": ""Somewhat agree"", ""post_open_reasonable"": ""Neither agree nor disagree"", ""post_open_conversation"": ""Neither agree nor disagree"", ""post_dei_stance"": ""Somewhat support DEI"", ""post_race"": [""Black or African American""], ""post_race_other"": """", ""demo_education"": ""Some college / Associate’s"", ""demo_employment"": ""Student"", ""demo_household_income"": ""$100,000–$149,999"", ""demo_zipcode"": ""20705"", ""demo_device"": ""Desktop"", ""demo_browser"": ""Chrome""}","{""event"": ""manual_save_done"", ""app_version"": ""0.2.0"", ""survey_version"": ""pre-post-v1"", ""userAgent"": ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:145.0) Gecko/20100101 Firefox/145.0""}"
